chr1	x1	x2	chr2	y1	y2	color	f1	f2	f3	f4	f5
1	21540000	21990000	1	21540000	21990000	255,255,0	1.4268	0.062715	0.063597	0.87945	0.81621
1	101370000	101760000	1	101370000	101760000	255,255,0	1.8288	0.057505	0.068712	0.92368	0.93947
1	185680000	186230000	1	185680000	186230000	255,255,0	1.7697	0.050197	0.075819	0.92725	0.96164
1	41020000	41450000	1	41020000	41450000	255,255,0	1.1773	0.062208	0.063576	0.69048	0.84632
1	211450000	211840000	1	211450000	211840000	255,255,0	1.434	0.068415	0.057195	0.90789	0.82368
1	115330000	115660000	1	115330000	115660000	255,255,0	0.92378	0.050901	0.074499	0.66544	0.57721
1	17740000	17970000	1	17740000	17970000	255,255,0	1.2707	0.056821	0.068363	0.7803	0.81061
1	78600000	79080000	1	78600000	79080000	255,255,0	1.7725	0.058926	0.065543	0.93924	0.92188
1	13980000	14160000	1	13980000	14160000	255,255,0	1.0246	0.065574	0.058881	0.66667	0.64198
1	33340000	33560000	1	33340000	33560000	255,255,0	1.3561	0.06664	0.057801	0.82645	0.80992
1	196100000	196290000	1	196100000	196290000	255,255,0	1.0964	0.06237	0.062044	0.72222	0.7
1	156910000	157130000	1	156910000	157130000	255,255,0	0.8261	0.04462	0.079789	0.52273	0.62759
1	45290000	45480000	1	45290000	45480000	255,255,0	1.2286	0.054509	0.069819	0.72222	0.76667
1	182920000	183110000	1	182920000	183110000	255,255,0	1.0198	0.10222	0.022097	0.74444	0.61111
1	205300000	205490000	1	205300000	205490000	255,255,0	1.1308	0.075742	0.048398	0.7	0.74444
1	84360000	84600000	1	84360000	84600000	255,255,0	1.5018	0.077065	0.047008	0.85417	0.79861
1	118300000	118450000	1	118300000	118450000	255,255,0	0.89786	0.019071	0.105	0.51786	0.625
1	179020000	179350000	1	179020000	179350000	255,255,0	1.4778	0.057413	0.066553	0.84191	0.84191
1	90080000	90250000	1	90080000	90250000	255,255,0	0.98273	0.058494	0.065122	0.625	0.68056
1	52300000	52520000	1	52300000	52520000	255,255,0	1.1482	0.060652	0.062895	0.69421	0.80992
1	117220000	117600000	1	117220000	117600000	255,255,0	1.42	0.080792	0.042467	0.8144	0.90859
1	31630000	32030000	1	31630000	32030000	255,255,0	0.95711	0.052362	0.070805	0.6875	0.6075
1	164520000	164770000	1	164520000	164770000	255,255,0	1.4638	0.049163	0.073779	0.8141	0.86538
1	171970000	172400000	1	171970000	172400000	255,255,0	1.6056	0.066092	0.056699	0.86364	0.91558
1	2960000	3330000	1	2960000	3330000	255,255,0	1.1776	0.071042	0.051688	0.66374	0.89766
1	203000000	203220000	1	203000000	203220000	255,255,0	1.4214	0.069094	0.053594	0.82645	0.82645
1	202310000	202690000	1	202310000	202690000	255,255,0	1.2077	0.07482	0.047571	0.70914	0.84211
1	36550000	36920000	1	36550000	36920000	255,255,0	1.7334	0.056945	0.06529	0.89766	0.9269
1	78180000	78590000	1	78180000	78590000	255,255,0	0.98557	0.052368	0.069708	0.55476	0.75952
1	181160000	181430000	1	181160000	181430000	255,255,0	1.4851	0.077101	0.044863	0.88462	0.77473
1	178500000	179000000	1	178500000	179000000	255,255,0	1.547	0.064379	0.057391	0.8832	0.8928
1	179830000	180160000	1	179830000	180160000	255,255,0	1.7089	0.065976	0.055604	0.92279	0.90074
1	3360000	3570000	1	3360000	3570000	255,255,0	1.2442	0.070654	0.050872	0.80909	0.77273
1	167190000	167510000	1	167190000	167510000	255,255,0	1.1338	0.040896	0.080267	0.78516	0.68359
1	210300000	210510000	1	210300000	210510000	255,255,0	1.1479	0.047098	0.074065	0.75455	0.75455
1	67220000	67390000	1	67220000	67390000	255,255,0	1.0449	0.08519	0.035801	0.70833	0.68056
1	156310000	156590000	1	156310000	156590000	255,255,0	1.2498	0.063103	0.057838	0.78061	0.77041
1	155300000	155580000	1	155300000	155580000	255,255,0	1.5111	0.068982	0.051803	0.89286	0.87245
1	203830000	204100000	1	203830000	204100000	255,255,0	1.6153	0.068638	0.052039	0.88462	0.88462
1	68310000	68570000	1	68310000	68570000	255,255,0	1.3551	0.060701	0.059586	0.84024	0.84024
1	21010000	21530000	1	21010000	21530000	255,255,0	1.8095	0.068578	0.051651	0.95414	0.92751
1	156640000	156910000	1	156640000	156910000	255,255,0	1.3513	0.058978	0.061054	0.76374	0.86264
1	65690000	66160000	1	65690000	66160000	255,255,0	1.1217	0.072026	0.047771	0.6721	0.86413
1	19790000	19980000	1	19790000	19980000	255,255,0	1.0285	0.039982	0.079773	0.5	0.76667
1	40540000	40910000	1	40540000	40910000	255,255,0	1.597	0.060339	0.059382	0.93275	0.89766
1	196710000	197070000	1	196710000	197070000	255,255,0	0.93903	0.07716	0.04237	0.75	0.57099
1	111070000	111350000	1	111070000	111350000	255,255,0	1.0748	0.075218	0.044263	0.69898	0.71939
1	245000000	245230000	1	245000000	245230000	255,255,0	1.4328	0.054743	0.064564	0.84091	0.84091
1	224680000	225120000	1	224680000	225120000	255,255,0	1.4514	0.066094	0.053145	0.8905	0.8905
1	41720000	41950000	1	41720000	41950000	255,255,0	1.3399	0.054252	0.064859	0.81061	0.82576
1	184710000	185150000	1	184710000	185150000	255,255,0	1.4034	0.069638	0.049073	0.91116	0.77893
1	244440000	244620000	1	244440000	244620000	255,255,0	1.1986	0.063557	0.055108	0.74074	0.74074
1	23850000	24020000	1	23850000	24020000	255,255,0	0.87683	0.05032	0.067913	0.625	0.56944
1	52540000	52830000	1	52540000	52830000	255,255,0	1.492	0.060002	0.058082	0.89048	0.9
1	47040000	47190000	1	47040000	47190000	255,255,0	0.89378	0.02188	0.096177	0.55357	0.625
1	32660000	32860000	1	32660000	32860000	255,255,0	1.1602	0.058974	0.059065	0.67	0.79
1	25900000	26140000	1	25900000	26140000	255,255,0	1.4408	0.047766	0.07025	0.82639	0.85417
1	55550000	55750000	1	55550000	55750000	255,255,0	1.2177	0.061748	0.055922	0.79	0.79
1	201200000	201400000	1	201200000	201400000	255,255,0	1.1047	0.049179	0.068236	0.69	0.77
1	174220000	174710000	1	174220000	174710000	255,255,0	1.6561	0.057701	0.059668	0.93167	0.915
1	153280000	153470000	1	153280000	153470000	255,255,0	1.1402	0.057588	0.059709	0.72222	0.72222
1	197490000	197890000	1	197490000	197890000	255,255,0	1.4928	0.074052	0.043198	0.8975	0.8825
1	186350000	186980000	1	186350000	186980000	255,255,0	1.8834	0.056381	0.060785	0.95867	0.94052
1	65300000	65490000	1	65300000	65490000	255,255,0	1.1365	0.064119	0.052967	0.74444	0.74444
1	64730000	65300000	1	64730000	65300000	255,255,0	1.4742	0.048426	0.067983	0.95197	0.80172
1	170000000	170490000	1	170000000	170490000	255,255,0	0.8694	0.08665	0.029524	0.66833	0.51167
1	87580000	87790000	1	87580000	87790000	255,255,0	1.3538	0.073367	0.042485	0.80909	0.77273
1	26360000	26770000	1	26360000	26770000	255,255,0	1.5533	0.05633	0.059509	0.86429	0.93571
1	222910000	223270000	1	222910000	223270000	255,255,0	1.5474	0.07044	0.045372	0.89198	0.91667
1	33570000	33950000	1	33570000	33950000	255,255,0	1.4965	0.040639	0.075052	0.84765	0.89751
1	74570000	74950000	1	74570000	74950000	255,255,0	1.1662	0.054377	0.061259	0.63712	0.86427
1	75230000	75690000	1	75230000	75690000	255,255,0	1.4265	0.061378	0.054111	0.94007	0.73728
1	8030000	8400000	1	8030000	8400000	255,255,0	1.7935	0.060267	0.055192	0.9386	0.9386
1	95540000	95730000	1	95540000	95730000	255,255,0	1.1054	0.068781	0.046676	0.7	0.72222
1	109240000	109490000	1	109240000	109490000	255,255,0	1.0873	0.057575	0.057843	0.75	0.67308
1	167680000	168050000	1	167680000	168050000	255,255,0	1.6467	0.056442	0.058893	0.9269	0.89181
1	162810000	163310000	1	162810000	163310000	255,255,0	1.8863	0.054587	0.060654	0.9312	0.9536
1	196320000	196650000	1	196320000	196650000	255,255,0	1.3267	0.046469	0.068696	0.7899	0.87511
1	156420000	156580000	1	156420000	156580000	255,255,0	0.85848	0.056747	0.058355	0.51562	0.60938
1	32860000	33320000	1	32860000	33320000	255,255,0	1.174	0.046199	0.068857	0.85066	0.68053
1	38270000	38490000	1	38270000	38490000	255,255,0	1.1979	0.043374	0.07157	0.69421	0.82645
1	198700000	199530000	1	198700000	199530000	255,255,0	1.5304	0.053393	0.06145	0.95296	0.83147
1	160040000	160330000	1	160040000	160330000	255,255,0	1.5331	0.044636	0.070148	0.85238	0.9
1	146950000	147150000	1	146950000	147150000	255,255,0	1.1025	0.05755	0.057191	0.73	0.67
1	96690000	97220000	1	96690000	97220000	255,255,0	1.3949	0.052472	0.062046	0.90741	0.83903
1	67430000	67630000	1	67430000	67630000	255,255,0	0.99598	0.048935	0.065206	0.71	0.69
1	11340000	11710000	1	11340000	11710000	255,255,0	1.6354	0.04852	0.065337	0.9269	0.90936
1	172410000	172710000	1	172410000	172710000	255,255,0	1.4726	0.053192	0.060615	0.80889	0.87111
1	226810000	227040000	1	226810000	227040000	255,255,0	1.3183	0.062093	0.051706	0.84091	0.81061
1	209730000	209940000	1	209730000	209940000	255,255,0	1.2706	0.055594	0.058053	0.79091	0.79091
1	174720000	174970000	1	174720000	174970000	255,255,0	1.5187	0.053533	0.059909	0.86538	0.86538
1	228780000	229370000	1	228780000	229370000	255,255,0	1.8573	0.046162	0.067128	0.96897	0.92701
1	159740000	159890000	1	159740000	159890000	255,255,0	0.86919	0.069333	0.043912	0.58929	0.51786
1	89110000	89360000	1	89110000	89360000	255,255,0	1.5495	0.055159	0.058072	0.85256	0.85256
1	236270000	236460000	1	236270000	236460000	255,255,0	1.0025	0.089291	0.023621	0.76667	0.5
1	200260000	200490000	1	200260000	200490000	255,255,0	1.2597	0.02556	0.08727	0.71846	0.84031
1	151400000	151730000	1	151400000	151730000	255,255,0	1.4336	0.058298	0.054472	0.89338	0.86397
1	26150000	26350000	1	26150000	26350000	255,255,0	1.1498	0.059634	0.052849	0.75	0.71
1	54530000	54970000	1	54530000	54970000	255,255,0	1.3039	0.068033	0.044439	0.84504	0.85744
1	114270000	114520000	1	114270000	114520000	255,255,0	1.287	0.047496	0.064607	0.73718	0.8141
1	61500000	61920000	1	61500000	61920000	255,255,0	1.1514	0.067797	0.043597	0.87075	0.72109
1	118060000	118320000	1	118060000	118320000	255,255,0	1.1097	0.046467	0.064882	0.86391	0.57988
1	224300000	224530000	1	224300000	224530000	255,255,0	1.3268	0.048811	0.062384	0.84091	0.82576
1	191950000	192420000	1	191950000	192420000	255,255,0	1.2155	0.046057	0.064942	0.64312	0.89312
1	154530000	154900000	1	154530000	154900000	255,255,0	1.4924	0.051378	0.059602	0.92105	0.90936
1	36030000	36250000	1	36030000	36250000	255,255,0	1.1665	0.051284	0.059632	0.72727	0.80992
1	162820000	163040000	1	162820000	163040000	255,255,0	1.3739	0.077561	0.0333	0.82645	0.76033
1	113260000	113630000	1	113260000	113630000	255,255,0	1.6367	0.053261	0.057423	0.89766	0.9152
1	53470000	53680000	1	53470000	53680000	255,255,0	1.1042	0.028415	0.082265	0.60909	0.80909
1	77610000	78160000	1	77610000	78160000	255,255,0	1.5795	0.042929	0.067679	0.95899	0.7791
1	220980000	221610000	1	220980000	221610000	255,255,0	1.601	0.057539	0.052893	0.95464	0.87802
1	33950000	34110000	1	33950000	34110000	255,255,0	0.82652	0.070443	0.039946	0.54688	0.54688
1	111740000	111970000	1	111740000	111970000	255,255,0	1.2611	0.045846	0.064498	0.68939	0.84091
1	87230000	87560000	1	87230000	87560000	255,255,0	1.6547	0.056175	0.054145	0.90809	0.90074
1	210020000	210190000	1	210020000	210190000	255,255,0	0.95157	0.068566	0.041577	0.65278	0.65278
1	150530000	150970000	1	150530000	150970000	255,255,0	1.4463	0.056491	0.053458	0.80785	0.88636
1	212970000	213190000	1	212970000	213190000	255,255,0	1.2652	0.035311	0.074522	0.77686	0.82645
1	33120000	33290000	1	33120000	33290000	255,255,0	1.0685	0.044806	0.065005	0.70833	0.70833
1	10560000	11060000	1	10560000	11060000	255,255,0	1.8481	0.059445	0.050321	0.9376	0.9664
1	94980000	95270000	1	94980000	95270000	255,255,0	1.6977	0.064063	0.045527	0.9	0.9
1	227700000	227910000	1	227700000	227910000	255,255,0	1.1569	0.061316	0.048186	0.75455	0.77273
1	11090000	11320000	1	11090000	11320000	255,255,0	1.4001	0.063337	0.045801	0.84091	0.84091
1	6290000	6520000	1	6290000	6520000	255,255,0	1.113	0.060617	0.048437	0.73485	0.75
1	19420000	19580000	1	19420000	19580000	255,255,0	0.93185	0.05963	0.049261	0.57812	0.67188
1	24520000	24720000	1	24520000	24720000	255,255,0	1.2935	0.056834	0.05165	0.79	0.79
1	182050000	182380000	1	182050000	182380000	255,255,0	1.389	0.052666	0.05563	0.89338	0.85662
1	200100000	200490000	1	200100000	200490000	255,255,0	1.276	0.040039	0.068233	0.60789	0.93421
1	88590000	89060000	1	88590000	89060000	255,255,0	1.014	0.044853	0.063317	0.52717	0.80254
1	91980000	92180000	1	91980000	92180000	255,255,0	1.1203	0.099377	0.0084529	0.79	0.61
1	8430000	8920000	1	8430000	8920000	255,255,0	1.4784	0.06241	0.045328	0.825	0.93833
1	24730000	24970000	1	24730000	24970000	255,255,0	1.2918	0.042971	0.064552	0.71528	0.82639
1	160640000	160960000	1	160640000	160960000	255,255,0	1.1006	0.035481	0.07182	0.62109	0.80078
1	192780000	193000000	1	192780000	193000000	255,255,0	1.3234	0.029481	0.077803	0.79339	0.82645
1	159740000	160010000	1	159740000	160010000	255,255,0	1.0515	0.046816	0.06024	0.7967	0.53297
1	20680000	20830000	1	20680000	20830000	255,255,0	0.85794	0.02014	0.086888	0.51786	0.625
1	119520000	119930000	1	119520000	119930000	255,255,0	0.84325	0.038529	0.068388	0.61667	0.6119
1	205070000	205230000	1	205070000	205230000	255,255,0	0.97757	0.050965	0.055682	0.64062	0.67188
1	169530000	169780000	1	169530000	169780000	255,255,0	1.0575	0.041651	0.064925	0.59615	0.74883
1	99950000	100200000	1	99950000	100200000	255,255,0	1.3702	0.03525	0.071308	0.77564	0.86538
1	70670000	70990000	1	70670000	70990000	255,255,0	0.90555	0.047158	0.059187	0.53049	0.68679
1	236260000	236680000	1	236260000	236680000	255,255,0	1.6385	0.056809	0.049534	0.94331	0.91156
1	150040000	150200000	1	150040000	150200000	255,255,0	0.87631	0.030747	0.075442	0.57812	0.60938
1	178510000	178730000	1	178510000	178730000	255,255,0	1.4157	0.071171	0.035018	0.82645	0.79339
1	182850000	183250000	1	182850000	183250000	255,255,0	1.6205	0.068203	0.037659	0.9475	0.8375
1	209370000	209690000	1	209370000	209690000	255,255,0	1.1924	0.052211	0.053611	0.77409	0.80612
1	213660000	214110000	1	213660000	214110000	255,255,0	0.71042	0.038437	0.067307	0.50395	0.55534
1	51220000	51670000	1	51220000	51670000	255,255,0	1.4167	0.0414	0.064219	0.92292	0.85968
1	184030000	184670000	1	184030000	184670000	255,255,0	1.667	0.055348	0.050188	0.8877	0.96777
1	160960000	161130000	1	160960000	161130000	255,255,0	1.1089	0.042611	0.062815	0.68056	0.68056
1	22740000	22980000	1	22740000	22980000	255,255,0	1.3312	0.034206	0.07109	0.84028	0.79861
1	42610000	43130000	1	42610000	43130000	255,255,0	1.0292	0.045257	0.059885	0.71746	0.70266
1	15060000	15420000	1	15060000	15420000	255,255,0	0.98365	0.04261	0.062371	0.51543	0.79321
1	53940000	54250000	1	53940000	54250000	255,255,0	1.3517	0.048542	0.05639	0.87917	0.8625
1	198040000	198440000	1	198040000	198440000	255,255,0	1.0225	0.045207	0.059723	0.7825	0.6075
1	232770000	233420000	1	232770000	233420000	255,255,0	1.582	0.047034	0.057221	0.83617	0.95928
1	71560000	72000000	1	71560000	72000000	255,255,0	1.1387	0.058137	0.045933	0.88223	0.56405
1	46060000	46360000	1	46060000	46360000	255,255,0	1.2264	0.060545	0.043298	0.87111	0.68444
1	66980000	67170000	1	66980000	67170000	255,255,0	0.88851	0.029067	0.074529	0.5	0.72222
1	120110000	120260000	1	120110000	120260000	255,255,0	0.89443	0.051514	0.051984	0.58929	0.58929
1	59240000	59620000	1	59240000	59620000	255,255,0	1.2097	0.073342	0.030037	0.92036	0.60426
1	9650000	9940000	1	9650000	9940000	255,255,0	1.2228	0.058395	0.044746	0.8619	0.70952
1	162020000	162450000	1	162020000	162450000	255,255,0	1.4726	0.049248	0.053832	0.85065	0.88095
1	5520000	5910000	1	5520000	5910000	255,255,0	0.94114	0.040561	0.062504	0.54474	0.77105
1	172780000	173170000	1	172780000	173170000	255,255,0	1.62	0.060589	0.042192	0.92368	0.91842
1	67800000	67980000	1	67800000	67980000	255,255,0	1.0332	0.030802	0.071842	0.66667	0.74074
1	79310000	79690000	1	79310000	79690000	255,255,0	1.2995	0.057235	0.045332	0.87529	0.77755
1	168350000	168560000	1	168350000	168560000	255,255,0	1.1081	0.057133	0.045406	0.66364	0.75455
1	160380000	160600000	1	160380000	160600000	255,255,0	1.1088	0.071633	0.030564	0.82645	0.61157
1	244770000	244980000	1	244770000	244980000	255,255,0	1.2509	0.04728	0.054512	0.79091	0.79091
1	25180000	25540000	1	25180000	25540000	255,255,0	1.6375	0.051698	0.049916	0.89815	0.92901
1	220130000	220370000	1	220130000	220370000	255,255,0	1.2734	0.058418	0.043085	0.84028	0.78472
1	50820000	51200000	1	50820000	51200000	255,255,0	1.469	0.056106	0.045197	0.94183	0.84211
1	174990000	175120000	1	174990000	175120000	255,255,0	0.75024	0.07218	0.028733	0.5	0.5
1	202700000	202970000	1	202700000	202970000	255,255,0	1.2588	0.044847	0.055951	0.82967	0.77473
1	156050000	156300000	1	156050000	156300000	255,255,0	1.2803	0.052172	0.048391	0.78846	0.83974
1	179030000	179200000	1	179030000	179200000	255,255,0	0.97461	0.074726	0.025814	0.68056	0.59722
1	75730000	76080000	1	75730000	76080000	255,255,0	0.88669	0.043499	0.056889	0.60458	0.5915
1	118050000	118470000	1	118050000	118470000	255,255,0	1.7158	0.041915	0.057707	0.92971	0.93424
1	62120000	62330000	1	62120000	62330000	255,255,0	1.058	0.042383	0.0572	0.66364	0.77273
1	157310000	157510000	1	157310000	157510000	255,255,0	0.8811	0.040431	0.059032	0.56243	0.6553
1	40040000	40220000	1	40040000	40220000	255,255,0	1.1123	0.054253	0.045056	0.71605	0.74074
1	17980000	18440000	1	17980000	18440000	255,255,0	1.2044	0.058926	0.040299	0.89603	0.67297
1	64060000	64710000	1	64060000	64710000	255,255,0	1.831	0.057008	0.04201	0.96875	0.96117
1	183610000	183890000	1	183610000	183890000	255,255,0	1.5282	0.049451	0.049397	0.89286	0.88265
1	177920000	178260000	1	177920000	178260000	255,255,0	1.64	0.052845	0.04585	0.92042	0.89273
1	52030000	52260000	1	52030000	52260000	255,255,0	1.1364	0.040489	0.058137	0.73485	0.79545
1	198450000	198680000	1	198450000	198680000	255,255,0	1.3107	0.028588	0.069717	0.79545	0.84091
1	230460000	230750000	1	230460000	230750000	255,255,0	1.0802	0.056156	0.041896	0.87143	0.57619
1	218490000	219260000	1	218490000	219260000	255,255,0	1.4927	0.054642	0.043097	0.97334	0.68758
1	86840000	87170000	1	86840000	87170000	255,255,0	1.3708	0.049551	0.048185	0.80515	0.84926
1	32530000	32660000	1	32530000	32660000	255,255,0	0.72471	0.04603	0.051662	0.5	0.5
1	180480000	180840000	1	180480000	180840000	255,255,0	1.7536	0.051813	0.045649	0.92901	0.92284
1	154910000	155040000	1	154910000	155040000	255,255,0	0.74233	0.067526	0.029877	0.5	0.5
1	85240000	85400000	1	85240000	85400000	255,255,0	1.0806	0.065604	0.031451	0.67188	0.67188
1	167520000	167680000	1	167520000	167680000	255,255,0	0.94546	0.030913	0.066057	0.60938	0.60938
1	42030000	42270000	1	42030000	42270000	255,255,0	1.3284	0.063875	0.03308	0.85417	0.8125
1	6760000	6980000	1	6760000	6980000	255,255,0	0.97726	0.066235	0.030251	0.77686	0.54545
1	91720000	91960000	1	91720000	91960000	255,255,0	1.1259	0.037707	0.058621	0.59028	0.84028
1	181550000	182020000	1	181550000	182020000	255,255,0	0.83295	0.049538	0.046778	0.52355	0.67935
1	173400000	173750000	1	173400000	173750000	255,255,0	1.3054	0.042042	0.054213	0.88562	0.78105
1	91970000	92400000	1	91970000	92400000	255,255,0	1.9072	0.051997	0.043924	0.95455	0.95022
1	177410000	177910000	1	177410000	177910000	255,255,0	1.122	0.036631	0.058991	0.528	0.8832
1	244010000	244450000	1	244010000	244450000	255,255,0	1.1427	0.029223	0.066128	0.50207	0.89876
1	176490000	176830000	1	176490000	176830000	255,255,0	1.088	0.051364	0.043931	0.60208	0.83737
1	100930000	101350000	1	100930000	101350000	255,255,0	1.7132	0.044101	0.051151	0.89796	0.94331
1	183890000	184030000	1	183890000	184030000	255,255,0	0.86555	0.043046	0.05211	0.57143	0.57143
1	208000000	208180000	1	208000000	208180000	255,255,0	0.95333	0.043447	0.051635	0.64198	0.66667
1	64390000	64620000	1	64390000	64620000	255,255,0	0.89154	0.012702	0.082047	0.65909	0.67424
1	227200000	227640000	1	227200000	227640000	255,255,0	1.5002	0.045867	0.048789	0.84504	0.94008
1	28570000	28960000	1	28570000	28960000	255,255,0	1.3331	0.045201	0.049422	0.83421	0.85526
1	21700000	21830000	1	21700000	21830000	255,255,0	0.72106	0.080733	0.013867	0.5	0.5
1	59760000	60230000	1	59760000	60230000	255,255,0	1.2948	0.024604	0.069648	0.71558	0.95109
1	238540000	238950000	1	238540000	238950000	255,255,0	0.90005	0.043337	0.050908	0.64048	0.64524
1	203240000	203460000	1	203240000	203460000	255,255,0	1.1826	0.04064	0.053444	0.79339	0.77686
1	233090000	233380000	1	233090000	233380000	255,255,0	1.2424	0.019072	0.074905	0.70952	0.89048
1	66430000	66700000	1	66430000	66700000	255,255,0	1.3787	0.036108	0.057316	0.88462	0.86264
1	63770000	64020000	1	63770000	64020000	255,255,0	1.2117	0.035611	0.057644	0.77564	0.85256
